name,url,tags
The Greatest Penguin Heist of All Time,https://store.steampowered.com/app/1451480/The_Greatest_Penguin_Heist_of_All_Time/?snr=1_7_7_7000_150_29,"Early Access,Heist,Cartoony,Sandbox,Comedy,Action-Adventure,Choices Matter,Funny,Multiplayer,Co-op,Physics,Action,Intentionally Awkward Controls,PvP,Third-Person Shooter,Stealth,Online Co-Op,Character Customization,Combat,Casual"
War Mongrels,https://store.steampowered.com/app/1101790/War_Mongrels/?snr=1_7_7_7000_150_29,"Real Time Tactics,Stealth,Strategy,Co-op Campaign,Action,Atmospheric,Isometric,World War II,Tactical,Story Rich,Co-op,Online Co-Op,Historical,Realistic,Singleplayer,Dark,Top-Down,Twin Stick Shooter,Action RTS,Action-Adventure"
Let's! Revolution!,https://store.steampowered.com/app/2111090/Lets_Revolution/?snr=1_7_7_7000_150_29,"Turn-Based Strategy,Colorful,Singleplayer,Grid-Based Movement,Roguelike,Turn-Based Tactics,Logic,Relaxing,Casual,Puzzle,Strategy,Dungeon Crawler,Roguelite,2D,Funny,Procedural Generation,Perma Death,Hand-drawn,Tactical,Class-Based"
Scrapnaut,https://store.steampowered.com/app/1323900/Scrapnaut/?snr=1_7_7_7000_150_29,"Building,Survival,Multiplayer,Co-op,Online Co-Op,Adventure,Sandbox,Exploration,Open World Survival Craft,Top-Down,Crafting,Open World,Base Building,Atmospheric,Post-apocalyptic,Mystery,Robots,Singleplayer,Indie,Steampunk"
"Warhammer 40,000: Inquisitor - Martyr",https://store.steampowered.com/app/527430/Warhammer_40000_Inquisitor__Martyr/?snr=1_7_7_7000_150_29,"Warhammer 40K,Action RPG,RPG,Hack and Slash,Action,Loot,Adventure,Co-op,Indie,Games Workshop,Violent,Online Co-Op,Isometric,Multiplayer,Gore,Sci-fi,Singleplayer,Open World,Futuristic,Aliens"
Frontier Hunter: Erza’s Wheel of Fortune,https://store.steampowered.com/app/1429500/Frontier_Hunter_Erzas_Wheel_of_Fortune/?snr=1_7_7_7000_150_29,"Early Access,Metroidvania,Anime,Action,Exploration,RPG,Female Protagonist,Action RPG,JRPG,Action-Adventure,Souls-like,Side Scroller,Adventure,2D Platformer,Platformer,Dungeon Crawler,Open World,Story Rich,Hack and Slash,Cute"
The Walking Dead: The Final Season,https://store.steampowered.com/app/866800/The_Walking_Dead_The_Final_Season/?snr=1_7_7_7000_150_29,"Story Rich,Choices Matter,Zombies,Adventure,Choose Your Own Adventure,Singleplayer,Female Protagonist,Post-apocalyptic,Survival,Atmospheric,Horror,Violent,Action,Drama,Gore,Episodic,Comic Book,Point & Click,Mature,LGBTQ+"
Shakes and Fidget,https://store.steampowered.com/app/438040/Shakes_and_Fidget/?snr=1_7_7_7000_150_29,"Free to Play,RPG,Massively Multiplayer,Casual,Multiplayer,Adventure,Strategy,Clicker,MMORPG,Character Customization,Fantasy,Indie,Comedy,Medieval,Singleplayer,Funny,Classic,Dark Humor,Story Rich,Cult Classic"
"Flashing Lights: Police, Firefighting, Emergency Services Simulator",https://store.steampowered.com/app/605740/Flashing_Lights_Police_Firefighting_Emergency_Services_Simulator/?snr=1_7_7_7000_150_29,"Third Person,Open World,Simulation,Action,Moddable,Driving,Early Access,Job Simulator,Mod,Third-Person Shooter,RPG,Shooter,Multiplayer,Online Co-Op,Tactical,Detective,Co-op,Sandbox,FPS,First-Person"
Gothic II: Gold Edition,https://store.steampowered.com/app/39510/Gothic_II_Gold_Edition/?snr=1_7_7_7000_150_29,"RPG,Classic,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Story Rich,Dark Fantasy,Action,Third Person,Medieval,Replay Value,Adventure,Great Soundtrack,Difficult,Dragons,Action RPG,Magic,Pirates"
Garten of Banban 3,https://store.steampowered.com/app/2311190/Garten_of_Banban_3/?snr=1_7_7_7000_150_29,"Horror,First-Person,Singleplayer,Psychological Horror,Cartoony,Puzzle,Dark,3D,Survival Horror,Atmospheric,Action,Lore-Rich,Walking Simulator,Mystery,Adventure,Surreal,Thriller,Casual,Story Rich,Action-Adventure"
MADiSON,https://store.steampowered.com/app/1670870/MADiSON/?snr=1_7_7_7000_150_29,"Horror,Psychological Horror,Dark,Survival Horror,First-Person,Puzzle,Survival,Adventure,Atmospheric,Indie,Violent,Singleplayer,Action,Simulation,Gore,Exploration,Story Rich,Demons,Stealth,Action-Adventure"
The Jackbox Party Pack 8,https://store.steampowered.com/app/1552350/The_Jackbox_Party_Pack_8/?snr=1_7_7_7000_150_29,"Party Game,Comedy,Family Friendly,Trivia,Word Game,Indie,Funny,Colorful,Casual,Local Multiplayer,Cartoon,2D,Local Co-Op,Team-Based,Strategy,Party,Multiplayer,Psychological Horror"
Pro Soccer Online,https://store.steampowered.com/app/1583320/Pro_Soccer_Online/?snr=1_7_7_7000_150_29,"Sports,Football (Soccer),3D,Multiplayer,eSports,First-Person,Third Person,Real Time Tactics,Early Access,Team-Based,PvP,Character Customization,Competitive,Psychological Horror,Casual,Free to Play"
Stoneshard,https://store.steampowered.com/app/625960/Stoneshard/?snr=1_7_7_7000_150_29,"RPG,Strategy,Roguelike,Open World Survival Craft,Survival,Turn-Based,2D,Singleplayer,Dungeon Crawler,Pixel Graphics,Turn-Based Combat,Indie,Dark Fantasy,Difficult,Sandbox,Replay Value,Medieval,Early Access,Tabletop,Violent"
Swords & Souls: Neverseen,https://store.steampowered.com/app/679900/Swords__Souls_Neverseen/?snr=1_7_7_7000_150_30,"Indie,RPG,Turn-Based Combat,Character Customization,Action RPG,Singleplayer,Turn-Based,Idler,Funny,2D,Fantasy,Casual,Strategy,Relaxing,Minigames,Cartoony,Colorful,Strategy RPG,Archery,Action"
Drunkn Bar Fight,https://store.steampowered.com/app/528550/Drunkn_Bar_Fight/?snr=1_7_7_7000_150_30,"Action,Indie,VR,Early Access,Multiplayer,Funny,Fighting,Comedy"
Serious Sam HD: The First Encounter,https://store.steampowered.com/app/41000/Serious_Sam_HD_The_First_Encounter/?snr=1_7_7_7000_150_30,"FPS,Action,Shooter,Co-op,Gore,Multiplayer,Comedy,Online Co-Op,Indie,First-Person,Classic,Old School,Singleplayer,Aliens,Funny,Difficult,Remake,Adventure,Colorful,Sci-fi"
Lost in Play,https://store.steampowered.com/app/1328840/Lost_in_Play/?snr=1_7_7_7000_150_30,"Puzzle,Indie,Point & Click,Singleplayer,Mystery,Casual,Hand-drawn,Cartoon,Adventure,Female Protagonist,Fantasy,Wholesome,Comedy,Colorful,Surreal,Story Rich,Funny,Family Friendly,Atmospheric,2D"
Granny,https://store.steampowered.com/app/962400/Granny/?snr=1_7_7_7000_150_30,"Horror,Survival Horror,Adventure,First-Person,Indie,Multiplayer,Singleplayer,Violent,Puzzle,Gore,Difficult,Survival,Action,Strategy,Dark,Sexual Content,Funny,Psychological Horror"
Metro Simulator 2,https://store.steampowered.com/app/1787480/Metro_Simulator_2/?snr=1_7_7_7000_150_30,"Simulation,First-Person,3D,Realistic,Driving,Life Sim,Family Friendly,Immersive Sim,Colorful,Historical,Management,Artificial Intelligence,Time Manipulation,Linear,Score Attack,Singleplayer,Physics,6DOF,Trains,Transportation"
"Warhammer 40,000: Armageddon",https://store.steampowered.com/app/312370/Warhammer_40000_Armageddon/?snr=1_7_7_7000_150_30,"Strategy,Warhammer 40K,Turn-Based Tactics,Games Workshop,Tactical,Turn-Based,Hex Grid,Singleplayer,Turn-Based Strategy,Multiplayer,War,Aliens,Wargame,Sci-fi,Replay Value,Strategy RPG"
,https://store.steampowered.com/sub/29658/?snr=1_7_7_7000_150_30,
Screeps: World,https://store.steampowered.com/app/464350/Screeps_World/?snr=1_7_7_7000_150_30,"Programming,Strategy,Massively Multiplayer,Open World,Sandbox,Logic,Base Building,RTS,Minimalist,Difficult,Economy,Indie,Hacking,Colony Sim,Idler,Simulation,Artificial Intelligence,Asynchronous Multiplayer,Building,Management"
ScooterFlow,https://store.steampowered.com/app/1648390/ScooterFlow/?snr=1_7_7_7000_150_30,"Simulation,Physics,Sports,Controller,Realistic,3D Platformer,Singleplayer,3D,eSports,First-Person,Third Person,Casual,Indie,Early Access,Skating,Character Customization"
Backrooms: Escape Together,https://store.steampowered.com/app/2141730/Backrooms_Escape_Together/?snr=1_7_7_7000_150_30,"Multiplayer,Psychological Horror,Mystery,Survival Horror,Horror,Atmospheric,Early Access,Realistic,Online Co-Op,Procedural Generation,First-Person,Casual,Adventure,Action,Co-op,Exploration,3D,Singleplayer,Action-Adventure,Sci-fi"
Serious Sam: Siberian Mayhem,https://store.steampowered.com/app/1792250/Serious_Sam_Siberian_Mayhem/?snr=1_7_7_7000_150_30,"Action,Adventure,Shooter,First-Person,3D,Atmospheric,Dark,Old School,Horror,Sci-fi,Combat,Online Co-Op,Linear,Singleplayer,FPS,Fantasy,Demons,Difficult,Gore,Violent"
Ex Natura: Nature Corrupted,https://store.steampowered.com/app/1557180/Ex_Natura_Nature_Corrupted/?snr=1_7_7_7000_150_30,"Combat,Souls-like,Singleplayer,RPG,Action RPG,Story Rich,Action-Adventure,Dark Fantasy,Action,Fantasy,Exploration,Relaxing,Third Person,Linear,Atmospheric,3D,Dark,3D Platformer,Nature,Action Roguelike"
Cataclysm: Dark Days Ahead,https://store.steampowered.com/app/2330750/Cataclysm_Dark_Days_Ahead/?snr=1_7_7_7000_150_30,"Traditional Roguelike,Sandbox,RPG,Zombies,Survival,Roguelike,Adventure,2D,Aliens,Horror,Sci-fi,Exploration,Modern,Singleplayer,Pixel Graphics,Moddable,Immersive Sim,Story Rich,Post-apocalyptic,Transhumanism"
Serious Sam VR: The First Encounter,https://store.steampowered.com/app/552450/Serious_Sam_VR_The_First_Encounter/?snr=1_7_7_7000_150_30,"Action,VR,Indie,Early Access,FPS,Violent,Gore"
Mars First Logistics,https://store.steampowered.com/app/1532200/Mars_First_Logistics/?snr=1_7_7_7000_150_30,"Early Access,Co-op,Mars,Building,Physics,Driving,Open World,Simulation,Sandbox,Robots,LEGO,Exploration,Singleplayer,Funny,Comedy,Logic,Multiplayer,Space,Science,Space Sim"
Mortal Online 2,https://store.steampowered.com/app/1170950/Mortal_Online_2/?snr=1_7_7_7000_150_30,"MMORPG,Sandbox,Open World,PvP,Character Customization,RPG,Exploration,First-Person,Swordplay,Medieval,Fantasy,Magic,Crafting,Survival,Adventure,Old School,Massively Multiplayer,Multiplayer,Combat,Gore"
Little Nightmares,https://store.steampowered.com/app/424840/Little_Nightmares/?snr=1_7_7_7000_150_31,"Horror,Atmospheric,Adventure,Singleplayer,Puzzle Platformer,Dark,Puzzle,Indie,Story Rich,Stealth,Platformer,Psychological Horror,Great Soundtrack,2.5D,Third Person,Survival Horror,Female Protagonist,Short,Action,Strategy"
Into the Breach,https://store.steampowered.com/app/590380/Into_the_Breach/?snr=1_7_7_7000_150_31,"Strategy,Turn-Based Strategy,Indie,Pixel Graphics,Turn-Based Tactics,Mechs,Roguelike,Turn-Based,Puzzle,Sci-fi,Roguelite,Singleplayer,Tactical,Turn-Based Combat,RPG,Isometric,Simulation,Replay Value,Procedural Generation,Great Soundtrack"
DNF Duel,https://store.steampowered.com/app/1216060/DNF_Duel/?snr=1_7_7_7000_150_31,"2D Fighter,Anime,Fighting,PvP,Action,2.5D,Arcade,Casual,Beat 'em up,3D Fighter,Local Multiplayer,Multiplayer,Strategy,Singleplayer,Cinematic,eSports"
Windlands 2,https://store.steampowered.com/app/458580/Windlands_2/?snr=1_7_7_7000_150_31,"Action,Adventure,Indie,VR,Co-op"
This Is the Police 2,https://store.steampowered.com/app/785740/This_Is_the_Police_2/?snr=1_7_7_7000_150_31,"Strategy,Story Rich,Singleplayer,Turn-Based,Management,Indie,Adventure,Choices Matter,Villain Protagonist,Crime,Atmospheric,Simulation,Great Soundtrack,Turn-Based Tactics,Turn-Based Strategy,Detective,Noir,Tactical"
Bum Simulator,https://store.steampowered.com/app/855740/Bum_Simulator/?snr=1_7_7_7000_150_31,"Simulation,Adventure,Action,Survival,Open World,Funny,Sandbox,Singleplayer,First-Person,Base Building,Memes,Comedy,Realistic,Building,Crafting,Physics,Co-op,Casual,Sexual Content,Dark Humor"
Gloria Victis: Medieval MMORPG,https://store.steampowered.com/app/327070/Gloria_Victis_Medieval_MMORPG/?snr=1_7_7_7000_150_31,"MMORPG,Open World,Medieval,Massively Multiplayer,Action,RPG,Multiplayer,Character Customization,Simulation,Indie,PvP,Immersive Sim,Atmospheric,Open World Survival Craft,Adventure,Crafting,Realistic,Survival,Swordplay,Sandbox"
The Fisherman - Fishing Planet,https://store.steampowered.com/app/1072480/The_Fisherman__Fishing_Planet/?snr=1_7_7_7000_150_31,"Fishing,Sports,Nature,Exploration,Atmospheric,Relaxing,Realistic,Simulation,Family Friendly,Co-op,Massively Multiplayer,Adventure,Collectathon,Casual,Multiplayer,Open World,First-Person,Submarine,Underwater,Farming Sim"
Gloomwood,https://store.steampowered.com/app/1150760/Gloomwood/?snr=1_7_7_7000_150_31,"Early Access,Immersive Sim,Stealth,Survival Horror,FPS,First-Person,Atmospheric,Exploration,Steampunk,Shooter,PvE,Singleplayer,Gothic,Physics,Retro,Action,Lovecraftian,Dark,Resource Management,Mystery"
Oozi: Earth Adventure,https://store.steampowered.com/app/257990/Oozi_Earth_Adventure/?snr=1_7_7_7000_150_31,"Platformer,2D Platformer,Old School,Indie,Casual,Singleplayer,Cartoony,Action,Adventure,Side Scroller,Controller,2D,Funny,Difficult,Arcade,Cute,Action-Adventure,Collectathon,Colorful,Cartoon"
VR Kanojo / VRカノジョ,https://store.steampowered.com/app/751440/VR_Kanojo__VR/?snr=1_7_7_7000_150_31,"Sexual Content,Nudity,VR,Mature,Hentai,NSFW,Anime,Dating Sim,First-Person,Realistic,Adventure,3D,Simulation,Cute,Singleplayer,Shooter,Romance,Story Rich,Free to Play,Visual Novel"
Space Haven,https://store.steampowered.com/app/979110/Space_Haven/?snr=1_7_7_7000_150_32,"Base Building,Space,Colony Sim,Simulation,Strategy,Survival,Sandbox,Sci-fi,Management,City Builder,Resource Management,Indie,Building,Exploration,Open World,Space Sim,Early Access,Singleplayer,Pixel Graphics,Crafting"
Terminus: Zombie Survivors,https://store.steampowered.com/app/1534980/Terminus_Zombie_Survivors/?snr=1_7_7_7000_150_31,"Early Access,Survival,Roguelike,Turn-Based Strategy,Zombies,Open World Survival Craft,RPG,Open World,Sandbox,Strategy,Pixel Graphics,Adventure,Exploration,Horror,Crafting,Singleplayer,Post-apocalyptic,Gore,Turn-Based Combat,Indie"
Night of the Dead,https://store.steampowered.com/app/1377380/Night_of_the_Dead/?snr=1_7_7_7000_150_31,"Early Access,Survival,Zombies,Base Building,Open World,Multiplayer,Open World Survival Craft,Female Protagonist,Tower Defense,Building,Sandbox,PvE,Simulation,Hunting,Action,PvP,Survival Horror,Adventure,Third Person,Horror"
Half-Life 2: Episode Two,https://store.steampowered.com/app/420/HalfLife_2_Episode_Two/?snr=1_7_7_7000_150_31,"FPS,Action,Sci-fi,Singleplayer,Shooter,Story Rich,First-Person,Classic,Adventure,Aliens,Atmospheric,Zombies,Silent Protagonist,Dystopian,Great Soundtrack,Post-apocalyptic,Episodic,Puzzle,Horror,Multiplayer"
The Pathless,https://store.steampowered.com/app/1492680/The_Pathless/?snr=1_7_7_7000_150_31,"Adventure,Archery,Exploration,Story Rich,Singleplayer,Female Protagonist,Music,Family Friendly,Atmospheric,3D Platformer,Action,Open World,Nature,Stylized,Fantasy,Action-Adventure,3D,Third Person,Soundtrack,Indie"
This Is the Police,https://store.steampowered.com/app/443810/This_Is_the_Police/?snr=1_7_7_7000_150_32,"Strategy,Management,Story Rich,Crime,Choices Matter,Singleplayer,Indie,Simulation,Noir,Detective,Atmospheric,Adventure,Mature,Great Soundtrack,Political,Villain Protagonist,Visual Novel,Kickstarter,Memes,Sexual Content"
METAL GEAR SOLID V: THE PHANTOM PAIN,https://store.steampowered.com/app/287700/METAL_GEAR_SOLID_V_THE_PHANTOM_PAIN/?snr=1_7_7_7000_150_32,"Stealth,Open World,Action,Story Rich,Tactical,Cinematic,Great Soundtrack,Third Person,Singleplayer,Atmospheric,Adventure,Horses,Multiplayer,Third-Person Shooter,Shooter,Replay Value,Sandbox,Dark,Sci-fi,Heist"
Stars End,https://store.steampowered.com/app/623340/Stars_End/?snr=1_7_7_7000_150_32,"Open World,Open World Survival Craft,Space,Exploration,Sci-fi,Survival,Sandbox,Crafting,Singleplayer,Multiplayer,First-Person,Third Person,Third-Person Shooter,FPS,Space Sim,Real Time Tactics,PvP,PvE,Simulation,Character Customization"
Space Hulk: Deathwing Enhanced Edition,https://store.steampowered.com/app/816090/Space_Hulk_Deathwing_Enhanced_Edition/?snr=1_7_7_7000_150_32,"Action,Warhammer 40K,Co-op,FPS,Shooter,Adventure,Online Co-Op,Multiplayer,First-Person,Violent,Atmospheric,Sci-fi,Gore,Singleplayer,Horror,Games Workshop,Mature,Space,Aliens"
I hate this game,https://store.steampowered.com/app/976010/I_hate_this_game/?snr=1_7_7_7000_150_32,"Indie,Puzzle,Pixel Graphics,Great Soundtrack,Logic,2D,Minimalist,Puzzle Platformer,Singleplayer,Funny,Platformer,Memes,Hacking,Experimental,Short,Difficult,Comedy,Programming,Dark Humor,Casual"
World Turtles,https://store.steampowered.com/app/1512050/World_Turtles/?snr=1_7_7_7000_150_32,"Early Access,City Builder,Colony Sim,Singleplayer,Strategy,Medieval,Immersive Sim,Nature,Hex Grid,3D,Economy,Family Friendly,Hand-drawn,Stylized,Management,God Game,Real Time Tactics,Exploration,Simulation,Sandbox"
Uncrashed : FPV Drone Simulator,https://store.steampowered.com/app/1682970/Uncrashed__FPV_Drone_Simulator/?snr=1_7_7_7000_150_32,"Simulation,Sports,Flight,Physics,Racing,Singleplayer,Realistic,First-Person,6DOF,Immersive Sim,3D,Indie,Exploration,Science,Combat Racing"
Planet Nomads,https://store.steampowered.com/app/504050/Planet_Nomads/?snr=1_7_7_7000_150_32,"Sci-fi,Procedural Generation,Physics,Open World Survival Craft,Driving,Sandbox,Indie,Survival,Voxel,Destruction,Singleplayer,Automation,Aliens,Multiple Endings,Grand Strategy,Realistic,3D,Flight,Crafting,Simulation"
Jagged Alliance: Rage!,https://store.steampowered.com/app/463170/Jagged_Alliance_Rage/?snr=1_7_7_7000_150_32,"Strategy,Action-Adventure,Tactical,Top-Down,Tactical RPG,Third Person,Turn-Based Tactics,Violent,Turn-Based,Turn-Based Strategy,Strategy RPG,Combat,Female Protagonist,RPG,3D,Team-Based,Simulation,Stealth,Gore,Adventure"
Zero Caliber VR,https://store.steampowered.com/app/877200/Zero_Caliber_VR/?snr=1_7_7_7000_150_32,"Military,Singleplayer,Co-op,Action,FPS,VR,Simulation,Shooter,Gun Customization,First-Person,Character Customization,PvE,Mature,Violent,War,Online Co-Op,Multiplayer,Gore,Realistic,Early Access"
Witch It,https://store.steampowered.com/app/559650/Witch_It/?snr=1_7_7_7000_150_32,"Multiplayer,Funny,Casual,Action,Indie,Hidden Object,Online Co-Op,Survival,Stealth,Co-op,Fantasy,Early Access,First-Person,Team-Based,Family Friendly,Strategy,PvP,Open World,Atmospheric,Magic"
King's Bounty: Dark Side,https://store.steampowered.com/app/289520/Kings_Bounty_Dark_Side/?snr=1_7_7_7000_150_32,"RPG,Strategy,Turn-Based Strategy,Hex Grid,Turn-Based,Adventure,Fantasy,Villain Protagonist,Female Protagonist,Singleplayer"
Creepy Tale,https://store.steampowered.com/app/1224020/Creepy_Tale/?snr=1_7_7_7000_150_32,"Dark,Horror,Singleplayer,Indie,Narration,2D Platformer,Puzzle,Side Scroller,Platformer,Escape Room,Action-Adventure,RPG,2D,Psychological Horror,Story Rich,Cartoony,Hand-drawn,Atmospheric,Adventure,Puzzle Platformer"
GLADIABOTS - AI Combat Arena,https://store.steampowered.com/app/871930/GLADIABOTS__AI_Combat_Arena/?snr=1_7_7_7000_150_32,"Strategy,Programming,Logic,Artificial Intelligence,Robots,Competitive,Difficult,Multiplayer,Asynchronous Multiplayer,Top-Down Shooter,PvE,3D,Turn-Based Tactics,Top-Down,Isometric,Combat,Tactical,Singleplayer,PvP,Sandbox"
Rake,https://store.steampowered.com/app/386880/Rake/?snr=1_7_7_7000_150_32,"Horror,Multiplayer,Survival Horror,Survival,First-Person,Hunting,Open World,Action,Indie,Adventure,Co-op,Atmospheric,Singleplayer,Simulation,FPS,Shooter,Gore,Supernatural,Online Co-Op,Funny"
The Last Campfire,https://store.steampowered.com/app/990630/The_Last_Campfire/?snr=1_7_7_7000_150_33,"Puzzle,Adventure,Singleplayer,Indie,Emotional,Cute,Story Rich,Atmospheric,Relaxing,Fantasy,Family Friendly,3D Platformer,Narration,Soundtrack,Dark Fantasy,Puzzle Platformer,Philosophical,3D,Controller,Dark"
Belial Red,https://store.steampowered.com/app/2201230/Belial_Red/?snr=1_7_7_7000_150_33,"Adventure,RPG,Anime,Singleplayer,Sexual Content,Turn-Based Combat,Indie,Hentai,Nudity,Mature,RPGMaker,Female Protagonist,NSFW"
Mr. Sun's Hatbox,https://store.steampowered.com/app/1214670/Mr_Suns_Hatbox/?snr=1_7_7_7000_150_33,"Roguelike,2D,Dungeon Crawler,Co-op,Pixel Graphics,Replay Value,Procedural Generation,Colorful,Local Co-Op,Multiplayer,Metroidvania,Platformer,Singleplayer,Difficult,Indie,Cute,Action,PvP,Heist,Adventure"
Universe Sandbox,https://store.steampowered.com/app/230290/Universe_Sandbox/?snr=1_7_7_7000_150_33,"Sandbox,Space,Simulation,Physics,Science,Destruction,Realistic,God Game,Education,Singleplayer,Early Access,VR,Open World,Indie,Casual,Atmospheric,Sci-fi,Great Soundtrack,Exploration,Space Sim"
Sacrifice Your Friends,https://store.steampowered.com/app/1050160/Sacrifice_Your_Friends/?snr=1_7_7_7000_150_33,"Local Multiplayer,Multiplayer,Controller,Casual,4 Player Local,Family Friendly,Funny,Cute,Lovecraftian,Co-op Campaign,Beat 'em up,3D Fighter,Bullet Hell,Hack and Slash,Competitive,PvP,PvE,Arcade,Split Screen,3D"
TRADER LIFE SIMULATOR 2,https://store.steampowered.com/app/2231740/TRADER_LIFE_SIMULATOR_2/?snr=1_7_7_7000_150_33,"Simulation,Realistic,Management,Life Sim,Economy,Inventory Management,Open World,Sandbox,Trading,Logic,Exploration,3D,Colorful,Cute,First-Person,Choose Your Own Adventure,Atmospheric,Cooking,Crafting,Survival"
Fernbus Simulator,https://store.steampowered.com/app/427100/Fernbus_Simulator/?snr=1_7_7_7000_150_33,"Automobile Sim,Simulation,Driving,Realistic,Singleplayer,Open World,Multiplayer,Moddable,First-Person,Atmospheric,Casual,Exploration,Physics,Relaxing,Management,Colorful,Replay Value,Adventure,Sexual Content,Story Rich"
This Land Is My Land,https://store.steampowered.com/app/1069640/This_Land_Is_My_Land/?snr=1_7_7_7000_150_33,"Survival,Stealth,Open World Survival Craft,Open World,RPG,Western,Multiplayer,Simulation,Crafting,Action,Third Person,Indie,Singleplayer,Violent,First-Person,Sandbox,Historical,America,FPS,Early Access"
Nine Parchments,https://store.steampowered.com/app/471550/Nine_Parchments/?snr=1_7_7_7000_150_33,"Action RPG,Twin Stick Shooter,4 Player Local,Magic,Isometric,Action,Fantasy,Local Co-Op,Co-op,Online Co-Op,Colorful,Indie,RPG,Multiplayer,Top-Down,Great Soundtrack,Atmospheric,Singleplayer,Shooter,Funny"
Half-Life: Opposing Force,https://store.steampowered.com/app/50/HalfLife_Opposing_Force/?snr=1_7_7_7000_150_33,"FPS,Action,Classic,Sci-fi,Singleplayer,Shooter,First-Person,Aliens,1990's,Adventure,Atmospheric,Military,Story Rich,Silent Protagonist,Great Soundtrack,Gore,Puzzle,Moddable,Co-op,Retro"
Granny Simulator,https://store.steampowered.com/app/1053680/Granny_Simulator/?snr=1_7_7_7000_150_33,"Multiplayer,Funny,Simulation,Casual,Violent,Indie,Comedy,Early Access,Horror,Co-op,Memes,Gore,Local Multiplayer,Nudity,Singleplayer"
"Warhammer 40,000: Sanctus Reach",https://store.steampowered.com/app/502370/Warhammer_40000_Sanctus_Reach/?snr=1_7_7_7000_150_33,"Strategy,Warhammer 40K,Turn-Based,Games Workshop,Turn-Based Strategy,Turn-Based Tactics,Wargame,Tactical,Multiplayer,Sci-fi"
Axiom Verge,https://store.steampowered.com/app/332200/Axiom_Verge/?snr=1_7_7_7000_150_33,"Metroidvania,Indie,Pixel Graphics,Platformer,Action,Great Soundtrack,2D,Sci-fi,Adventure,Retro,Exploration,Singleplayer,Atmospheric,Cyberpunk,Difficult,Side Scroller,Horror,Aliens,Shooter,Story Rich"
Webbed,https://store.steampowered.com/app/1390350/Webbed/?snr=1_7_7_7000_150_33,"2D Platformer,Cute,Pixel Graphics,Physics,Puzzle Platformer,Exploration,2D,Platformer,Relaxing,Family Friendly,Action,Indie,Puzzle,Colorful,Cartoony,Nature,Collectathon,Fantasy,Atmospheric,Retro"
FTL: Faster Than Light,https://store.steampowered.com/app/212680/FTL_Faster_Than_Light/?snr=1_7_7_7000_150_33,"Roguelike,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Roguelite,Survival,Adventure,Pixel Graphics,RPG,Atmospheric,Addictive"
DRAGON BALL XENOVERSE,https://store.steampowered.com/app/323470/DRAGON_BALL_XENOVERSE/?snr=1_7_7_7000_150_33,"Anime,Fighting,Action,Character Customization,Multiplayer,Co-op,Adventure,Singleplayer,RPG,Online Co-Op,Third Person,Fantasy,Dragons,Beat 'em up,Controller,Open World,Action RPG,Funny,Fast-Paced,Local Co-Op"
Mind Scanners,https://store.steampowered.com/app/1389550/Mind_Scanners/?snr=1_7_7_7000_150_33,"Dystopian,Political,Simulation,Multiple Endings,RPG,Futuristic,Singleplayer,Atmospheric,Management,Story Rich,Pixel Graphics,Retro,Political Sim,Psychological,Time Management,Minimalist,Point & Click,Cyberpunk,Choices Matter,2D"
Supraland Six Inches Under,https://store.steampowered.com/app/1522870/Supraland_Six_Inches_Under/?snr=1_7_7_7000_150_33,"Puzzle Platformer,Metroidvania,Exploration,First-Person,Adventure,FPS,Puzzle,Combat,Cartoon,Cute,Colorful,Singleplayer,Collectathon,Funny,Open World,Shooter,Action-Adventure,Relaxing,Political,Action"
Eternium,https://store.steampowered.com/app/981600/Eternium/?snr=1_7_7_7000_150_34,"Hack and Slash,Free to Play,Action-Adventure,RPG,Old School,Top-Down,Action,Loot,3D,Adventure,Crafting,Dungeon Crawler,Combat,Indie,Fantasy,Singleplayer,Action RPG,Atmospheric,Character Customization,Early Access"
Unmatched: Digital Edition,https://store.steampowered.com/app/1677980/Unmatched_Digital_Edition/?snr=1_7_7_7000_150_34,"Casual,Strategy,Board Game,Card Game,Tabletop,Turn-Based Strategy,Card Battler,Turn-Based Tactics,Wargame,3D,Colorful,Comic Book,Stylized,Alternate History,Atmospheric,Dark Fantasy,PvP,Multiplayer,Family Friendly,Singleplayer"
Instant War,https://store.steampowered.com/app/2004290/Instant_War/?snr=1_7_7_7000_150_34,"Strategy,4X,Action RTS,Grand Strategy,Wargame,3D,Top-Down,Futuristic,Military,Modern,Tanks,War,PvP,Resource Management,Massively Multiplayer,Team-Based,Multiplayer,Free to Play,Online Co-Op,RTS"
Risk of Rain,https://store.steampowered.com/app/248820/Risk_of_Rain/?snr=1_7_7_7000_150_33,"Action Roguelike,Roguelike,Indie,Platformer,Action,Pixel Graphics,Great Soundtrack,Online Co-Op,Difficult,Perma Death,Co-op,2D,Local Co-Op,Roguelite,Multiplayer,RPG,Singleplayer,Addictive,Replay Value,Survival"
